player_name,equipe,positions,age,player_id,player_country_code,UMAP_1,UMAP_2,UMAP_3
Antoine Mendy,Nice,DF,20.0,3322e296,SEN,9.849746,1.6571388,6.839382
Ibrahim Sissoko,Saint,FW,28.0,a170541f,MLI,6.897507,-1.2332929,6.4054866
Louis Leroux,Nantes,"MF,DF",18.0,88972aa9,FRA,8.757749,0.014170077,6.2372932
Albert Grønbaek,Rennes,"MF,FW",23.0,0da5076f,DEN,7.9483085,0.69002354,5.1866975
Senny Mayulu,Paris S,MF,18.0,bac89b96,FRA,7.948585,0.38408327,6.413696
Jonathan Rowe,Marseille,"FW,MF",21.0,8c12f884,ENG,6.060452,0.5780271,6.5603933
Alidu Seidu,Rennes,DF,24.0,cea59f02,GHA,9.955155,1.6817645,6.3828845
Yoann Salmier,Le Havre,DF,31.0,c3725db2,GUF,11.348348,2.6209528,5.6577973
Yvann Macon,Saint,DF,25.0,0bb6e193,FRA,9.976636,1.1327133,6.299028
Jordan Amavi,Brest,DF,30.0,22721b88,FRA,10.058685,1.7928162,6.009735
Tom Louchet,Nice,"DF,MF",21.0,f999e9be,FRA,8.868297,1.4204854,6.305354
Sekou Mara,Strasbourg,"FW,MF",22.0,3544641e,FRA,7.0649824,-0.9841929,5.582447
Maxime Bernauer,Saint,DF,26.0,43750e5d,FRA,10.749293,2.690785,5.2341065
Boubakar Kouyaté,Montpellier,DF,27.0,562a4799,MLI,11.2217045,2.601363,5.28467
Teddy Teuma,Reims,MF,30.0,5c26ca51,MLT,8.275298,1.8739218,5.830353
Angel Gomes,Lille,MF,23.0,645a3363,ENG,8.637884,0.66401184,5.245101
Saïd Benrahma,Lyon,"FW,MF",28.0,5a04fd92,ALG,7.757448,0.56400347,5.5208383
Augustine Boakye,Saint,"FW,MF",23.0,59e9edb5,GHA,7.357293,-0.070389904,5.50667
Mathieu Cafaro,Saint,"MF,FW",27.0,2a657da0,FRA,8.658167,1.0093862,5.3283935
Rayan Raveloson,Auxerre,"MF,DF",27.0,fb3236a7,MAD,9.659809,1.3363804,5.1299396
George Ilenikhena,Monaco,FW,17.0,78c3ad07,NGA,6.6324153,-1.0960317,5.8257976
Lucas Mincarelli,Montpellier,DF,20.0,02b3733e,FRA,10.617345,1.3845575,5.4476266
Jacques Ekomie,Angers,"DF,FW",20.0,8d5016e6,GAB,10.475742,0.62482893,5.5102434
Mikayil Ngor Faye,Rennes,DF,20.0,b37ae816,SEN,10.571761,2.2938633,5.5816813
Abdulai Juma Bah,Lens,DF,18.0,7b505397,SLE,11.463629,2.2291777,5.563097
Pol Lirola,Marseille,DF,26.0,ff800ed8,ESP,10.420942,1.9099842,5.275964
Assane Dioussé,Auxerre,MF,26.0,7f622eef,SEN,10.113117,1.1435322,4.825194
Glen Kamara,Rennes,MF,28.0,4da9191b,FIN,9.231348,0.1768617,5.659451
Emmanuel Sabbi,Le Havre,"FW,MF",26.0,2e1b7c83,USA,7.423678,-0.611382,5.514631
Ismaël Bennacer,Marseille,MF,26.0,db092d3b,ALG,8.6077175,1.8837146,6.113726
Chuba Akpom,Lille,FW,28.0,e2b384d2,ENG,6.177352,-1.351418,5.613506
Luck Zogbé,Brest,DF,19.0,3725b44f,CIV,10.026177,0.6838979,5.6322846
Rémy Labeau Lascary,Lens,"FW,MF",21.0,c90f380c,GLP,7.9967604,-0.22180703,5.2451506
Yaya Kader Fofana,Reims,"MF,FW",20.0,cedc53d2,MLI,8.745529,0.40246242,4.980409
Rasmus Nicolaisen,Toulouse,DF,27.0,3f319bb9,DEN,10.995406,2.1735187,5.1346493
Marco Asensio,Paris S,"FW,MF",28.0,45af8a54,ESP,7.162953,-0.11556286,5.5868764
Folarin Balogun,Monaco,FW,23.0,31822f8c,USA,6.593943,-0.7829176,5.5084815
Andy Delort,Montpellier,FW,32.0,d33c706e,ALG,7.306388,-1.3374323,5.5646987
Jhoanner Chávez,Lens,"DF,MF",22.0,649b57e9,ECU,10.34257,1.2665474,5.2612195
Fodé Ballo-Touré,Le Havre,"DF,MF",27.0,f449640d,SEN,11.292949,1.7123947,5.7884455
Nampalys Mendy,Lens,MF,32.0,1598599e,SEN,10.033238,1.2170731,5.3136597
Mahamadou Diawara,Le Havre,MF,19.0,1906b842,FRA,9.726144,0.79574966,5.208585
Nikola Maksimović,Montpellier,DF,32.0,16b9d5cf,SRB,11.11938,1.7987883,5.3612194
Pierre Cornud,Saint,DF,27.0,edeb21ff,FRA,11.586199,2.081793,5.7893586
Florian Ayé,Auxerre,FW,27.0,718b8afd,FRA,7.238906,-1.6110295,5.7131124
Elye Wahi,Marseille,FW,21.0,0d7b6576,FRA,6.9723988,-1.2576789,5.379445
Maxence Caqueret,Lyon,MF,24.0,f81ef10d,FRA,9.485494,0.47986633,5.195285
Jordan Teze,Monaco,DF,24.0,82e9b1bb,NED,9.719357,0.18813202,6.060515
Daler Kuzyaev,Le Havre,MF,31.0,d4e93bab,RUS,10.026485,0.91156614,5.0474887
John Joe,Reims,MF,20.0,fd01216a,IRL,10.068278,0.50755906,4.9715905
Mohamed Meité,Rennes,FW,16.0,424cbbb3,FRA,7.132714,-1.1983814,5.3413815
Andrew Omobamidele,Strasbourg,DF,22.0,c393a6c4,IRL,11.30517,2.3550093,5.3586087
Jean-Kevin Duverne,Nantes,DF,27.0,0cbc8baa,HAI,10.600035,1.0471808,5.793596
Bamba Dieng,Angers,FW,24.0,40774c6b,SEN,6.682402,-1.5756719,5.3612247
Ben Old,Saint,"FW,MF",21.0,e14e818c,NZL,8.782517,0.07492286,5.145078
Amine Harit,Marseille,MF,27.0,e7d59f4f,MAR,8.496657,0.3974718,5.521771
Tino Kadewere,Nantes,"MF,FW",28.0,7d08063d,ZIM,8.184242,-0.5364165,5.6080227
Krépin Diatta,Monaco,"DF,FW",25.0,8104e41e,SEN,10.247351,0.96457106,6.156835
